Product ID,SKU,Product Name,Options,Quantity,Price,Reference,Warehouse,Date,Movement ID
4560,FC014S_10,10mm Double Clicker,,-2,1.4000,SO#1935457,033 CA Fashion Island,2026-03-03 20:29:35,8023181
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935456,032 CA Irvine Spectrum,2026-03-03 20:27:15,8023179
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-2,1.4000,SO#1935456,032 CA Irvine Spectrum,2026-03-03 20:27:15,8023180
4396,PS172KCL,14K Pave V Clear,,-1,9.7600,SO#1935465,020 DC Georgetown,2026-03-03 20:27:10,8023177
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935465,020 DC Georgetown,2026-03-03 20:27:10,8023178
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1935453,001 NY Nolita,2026-03-03 20:25:26,8023089
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935452,028 CA UTC San Diego,2026-03-03 20:25:24,8023088
2188,PS081SAB,Ti CZ Aurora Borealis 2.5mm,"Silver, Silver/Aurora Boreale",-2,0.6900,SO#1935452,028 CA UTC San Diego,2026-03-03 20:25:24,8023087
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1935451,011 MA The Street Chestnut Hill,2026-03-03 20:25:22,8023086
4387,FT001T,Flatback Insertion Tool - Long Pin Taper,,-1,1.0000,SO#1935450,035 FL Hyde Park Village,2026-03-03 20:25:21,8023085
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1935449,001 NY Nolita,2026-03-03 20:24:33,8023081
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935449,001 NY Nolita,2026-03-03 20:24:33,8023082
1556,HU019S,Micro Chunky Huggie,"Silver, Silver",-1,1.9000,SO#1935448,023 NY Flatiron,2026-03-03 20:24:31,8023080
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935445,014 WA Capitol Hill,2026-03-03 20:23:07,8023078
2561,PB012S,Titanium Industrial Bar 35mm,,-1,1.1500,SO#1935445,014 WA Capitol Hill,2026-03-03 20:23:07,8023079
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1935444,042 CA Roseville,2026-03-03 20:23:04,8023077
5514,HU143GCL,CZ Bezel Huggie,,-2,2.7000,SO#1935443,030 DC Union Market,2026-03-03 20:19:01,8023060
5694,FC034GCL_5,5mm Stacked CZ Clicker,,-2,2.1000,SO#1935442,028 CA UTC San Diego,2026-03-03 20:16:58,8023045
5565,HU145GCL,Micro Bezel Baguette Huggie,,-2,3.3000,SO#1935442,028 CA UTC San Diego,2026-03-03 20:16:58,8023044
3780,HU095G,Micro Slim Huggie,"Gold, Gold",-1,2.1000,SO#1935441,001 NY Nolita,2026-03-03 20:15:41,8023040
1527,HU005GCL,Mini Pave Huggie,"Gold, Gold/Clear",-1,1.9500,SO#1935441,001 NY Nolita,2026-03-03 20:15:41,8023041
4883,FC028GCL_8,Bezel Clicker 8mm,,3,1.2700,"Inventory Movement ID: 8023039
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4883 (FC028GCL_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 20:15:25,8023039
1863,PS048K,14K Ball,"14K Gold, Gold",-1,13.0000,SO#1935439,010 MA Back Bay,2026-03-03 20:13:51,8023031
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935439,010 MA Back Bay,2026-03-03 20:13:51,8023032
5055,FB126SCL,Pave X Flatback Stud,Silver/Clear,-1,1.8900,SO#1935438,030 DC Union Market,2026-03-03 20:12:27,8023029
4882,FC028SCL_6,Bezel Clicker 6mm,,-6,1.3700,"2#1251875#Inventory Movement ID: 8023025
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4882 (FC028SCL_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 20:11:42,8023025
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935436,012 TN Fifth and Broadway,2026-03-03 20:09:51,8023022
5141,PS202SCL,Ti Stacked CZ Clear,,-1,2.0800,SO#1935436,012 TN Fifth and Broadway,2026-03-03 20:09:51,8023021
4881,FC028GCL_6,Bezel Clicker 6mm,,1,1.2700,"Inventory Movement ID: 8023014
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4881 (FC028GCL_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 20:09:40,8023014
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1935434,042 CA Roseville,2026-03-03 20:08:07,8023006
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-1,1.1200,SO#1935434,042 CA Roseville,2026-03-03 20:08:07,8023007
4791,FC027SCL_8,Crown Pear Clicker 8mm,,-1,6.3000,"2#1336756#Inventory Movement ID: 8023000
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4791 (FC027SCL_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 20:06:44,8023000
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1935433,042 CA Roseville,2026-03-03 20:05:23,8022999
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1935432,038 CA Valley Fair,2026-03-03 20:05:22,8022998
4402,PS182GRD,14K Enamel Heart,,-1,12.0500,SO#1935431,027 TX South Congress,2026-03-03 20:05:20,8022997
4790,FC027GCL_8,Crown Pear Clicker 8mm,,-1,5.8000,"2#1770770#Inventory Movement ID: 8022996
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4790 (FC027GCL_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 20:04:51,8022996
2489,PS110SCL,Ti Marquise Clear,,-2,1.6800,SO#1935430,027 TX South Congress,2026-03-03 20:03:17,8022994
4652,FC017GCL_8,Pave Clicker 8mm,Clear,-1,1.9300,SO#1935424,039 VA Tysons Corner,2026-03-03 20:02:05,8022993
4778,FB118GCL,Pear Dangle Flatback Stud,,-2,2.3300,SO#1935424,039 VA Tysons Corner,2026-03-03 20:02:05,8022992
5510,HU140GCL,Pave Spike Huggie,,-2,2.8000,SO#1935423,030 DC Union Market,2026-03-03 20:02:01,8022991
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935422,020 DC Georgetown,2026-03-03 20:00:48,8022986
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1935422,020 DC Georgetown,2026-03-03 20:00:48,8022985
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935421,019 TX West Village,2026-03-03 20:00:46,8022984
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935419,014 WA Capitol Hill,2026-03-03 20:00:44,8022983
2188,PS081SAB,Ti CZ Aurora Borealis 2.5mm,"Silver, Silver/Aurora Boreale",-2,0.6900,SO#1935418,038 CA Valley Fair,2026-03-03 20:00:42,8022982
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935417,032 CA Irvine Spectrum,2026-03-03 20:00:39,8022980
1841,PS030S,Ti Moon,"Silver, Silver",-1,1.0000,SO#1935417,032 CA Irvine Spectrum,2026-03-03 20:00:39,8022981
2540,PS157KCL,14k Crown Clear,,-2,31.5000,SO#1935415,043 IL Plaza Del Lago,2026-03-03 20:00:35,8022979
4393,PS170KCL,14K CZ Clear 4mm,,-2,21.2600,SO#1935415,043 IL Plaza Del Lago,2026-03-03 20:00:35,8022978
5238,Labret8,Labret - 8mm,,-2,0.3400,SO#1935415,043 IL Plaza Del Lago,2026-03-03 20:00:35,8022976
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935415,043 IL Plaza Del Lago,2026-03-03 20:00:35,8022977
5465,PS208KCL,14K CZ Bezel Cluster Piercing Stud,,-1,20.6800,SO#1935413,014 WA Capitol Hill,2026-03-03 20:00:33,8022973
2207,PS096G,14K Trinity Ball,"14K Gold, Gold",-2,9.3600,SO#1935413,014 WA Capitol Hill,2026-03-03 20:00:33,8022974
1364,SALINE1,Saline Can,,-2,3.5000,SO#1935410,030 DC Union Market,2026-03-03 19:57:42,8022965
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-1,0.7600,SO#1935410,030 DC Union Market,2026-03-03 19:57:42,8022966
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935411,039 VA Tysons Corner,2026-03-03 19:56:53,8022963
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935411,039 VA Tysons Corner,2026-03-03 19:56:53,8022964
1815,PS006S,Ti Ball,"Silver, Silver",-2,0.7300,SO#1935411,039 VA Tysons Corner,2026-03-03 19:56:53,8022962
4765,FC023GCL_6,Baguette Clicker 6mm,,-1,4.0200,"2#1197478#Inventory Movement ID: 8022960
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4765 (FC023GCL_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:56:20,8022960
5552,PS221AGCL,Anodized Twinkle Heart,,-1,3.0000,SO#1935408,008 TX Domain Northside,2026-03-03 19:54:58,8022958
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1935408,008 TX Domain Northside,2026-03-03 19:54:58,8022959
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935409,010 MA Back Bay,2026-03-03 19:54:56,8022956
2473,PS081SGR,Ti CZ Green 2.5mm,Silver/Green,-1,0.8000,SO#1935409,010 MA Back Bay,2026-03-03 19:54:56,8022957
5241,Labret5,Labret - 5mm,,-2,0.3600,"0#Inventory Movement ID: 8022955
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5241 (Labret5)
User name: Samuel Martinez",011 MA The Street Chestnut Hill,2026-03-03 19:54:34,8022955
4711,FC022S_8,Pyramid Clicker 8mm,,-1,1.4000,"2#1770773#Inventory Movement ID: 8022954
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4711 (FC022S_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:54:31,8022954
5237,Labret6,Labret- 6mm,,-5,0.2800,"0#Inventory Movement ID: 8022950
Reason: Damaged - Contamination
Type: Inventory adjustment - out
Product ID: 5237 (Labret6)
User name: Samuel Martinez",011 MA The Street Chestnut Hill,2026-03-03 19:54:05,8022950
4205,FC009ST,6mm Double Clicker,Silver,-2,1.0800,SO#1935406,036 CA Abbot Kinney,2026-03-03 19:53:09,8022947
4650,FC017GCL_6,Pave Clicker 6mm,,-1,1.6500,SO#1935406,036 CA Abbot Kinney,2026-03-03 19:53:09,8022948
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1935406,036 CA Abbot Kinney,2026-03-03 19:53:09,8022949
5056,FB127GCL,Micro Twinkle Flatback Stud,Gold/Clear,-2,2.2300,SO#1935405,012 TN Fifth and Broadway,2026-03-03 19:53:08,8022946
2540,PS157KCL,14k Crown Clear,,-1,31.5000,SO#1935404,010 MA Back Bay,2026-03-03 19:53:05,8022944
5467,PS210KCL,14K Curved CZ Pear,,-1,19.6100,SO#1935404,010 MA Back Bay,2026-03-03 19:53:05,8022945
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935404,010 MA Back Bay,2026-03-03 19:53:05,8022943
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935404,010 MA Back Bay,2026-03-03 19:53:05,8022942
2019,PS050K,14K Bezel,"14K Gold, Gold",-1,7.9900,SO#1935403,021 IL Gold Coast,2026-03-03 19:53:02,8022941
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935403,021 IL Gold Coast,2026-03-03 19:53:02,8022939
4951,AC016,STUDS Jewelry Box,,-1,2.7000,SO#1935403,021 IL Gold Coast,2026-03-03 19:53:02,8022940
4710,FC022G_8,Pyramid Clicker 8mm,,1,1.3500,"Inventory Movement ID: 8022935
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4710 (FC022G_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:53:01,8022935
4706,FC022G_6,Pyramid Clicker 6mm,,-1,1.2600,"2#1336502#Inventory Movement ID: 8022931
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4706 (FC022G_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:49:22,8022931
2517,PS137KCL,14K CZ Clear 2.5mm,Gold/Clear,-1,11.5300,SO#1935400,010 MA Back Bay,2026-03-03 19:48:41,8022926
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1935400,010 MA Back Bay,2026-03-03 19:48:41,8022927
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935400,010 MA Back Bay,2026-03-03 19:48:41,8022928
5240,Labret11,Labret - 11mm,,-1,0.3600,SO#1935426,028 CA UTC San Diego,2026-03-03 19:47:57,8022924
4560,FC014S_10,10mm Double Clicker,,-1,1.0800,SO#1935399,032 CA Irvine Spectrum,2026-03-03 19:47:56,8022923
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935398,010 MA Back Bay,2026-03-03 19:46:52,8022918
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-2,0.7600,SO#1935398,010 MA Back Bay,2026-03-03 19:46:52,8022919
4705,FC021SCL_8,Bezel Clicker 8mm Front Facing,,1,1.3200,"Inventory Movement ID: 8022910
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4705 (FC021SCL_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:46:16,8022910
5237,Labret6,Labret- 6mm,,-4,0.2800,SO#1935416,028 CA UTC San Diego,2026-03-03 19:45:50,8022909
2517,PS137KCL,14K CZ Clear 2.5mm,Gold/Clear,-1,11.5300,SO#1935397,021 IL Gold Coast,2026-03-03 19:42:43,8022875
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935397,021 IL Gold Coast,2026-03-03 19:42:43,8022876
4704,FC021GCL_8,Bezel Clicker 8mm Front Facing,,-3,1.3200,"2#1181621#Inventory Movement ID: 8022874
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4704 (FC021GCL_8)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:41:28,8022874
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1935395,025 GA Ponce,2026-03-03 19:40:03,8022871
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-1,0.8400,SO#1935395,025 GA Ponce,2026-03-03 19:40:03,8022870
4766,FC023SCL_6,Baguette Clicker 6mm,,-1,4.5200,SO#1935393,011 MA The Street Chestnut Hill,2026-03-03 19:38:50,8022867
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1935392,019 TX West Village,2026-03-03 19:38:48,8022865
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-2,0.8400,SO#1935392,019 TX West Village,2026-03-03 19:38:48,8022866
4703,FC021SCL_6,Bezel Clicker 6mm Front Facing,,1,1.3200,"Inventory Movement ID: 8022864
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4703 (FC021SCL_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:38:39,8022864
1364,SALINE1,Saline Can,,16,3.7500,"Inventory Movement ID: 8022852
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 1364 (SALINE1)
User name: Noel Alejandro",023 NY Flatiron,2026-03-03 19:37:52,8022852
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935390,002 NY Hudson Yards,2026-03-03 19:37:38,8022849
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935390,002 NY Hudson Yards,2026-03-03 19:37:38,8022850
1815,PS006S,Ti Ball,"Silver, Silver",-1,0.7300,SO#1935390,002 NY Hudson Yards,2026-03-03 19:37:38,8022851
3864,FL001GT_8,"8mm PVD Plated Labret, 4mm Disc.","Gold, Gold",-1,1.5500,SO#1935389,016 TX Rice Village,2026-03-03 19:37:37,8022848
5054,FB126GCL,Pave X Flatback Stud,Gold/Clear,-1,2.1300,SO#1935389,016 TX Rice Village,2026-03-03 19:37:37,8022847
1364,SALINE1,Saline Can,,16,3.7500,"Inventory Movement ID: 8022846
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 1364 (SALINE1)
User name: Noel Alejandro",023 NY Flatiron,2026-03-03 19:36:58,8022846
1364,SALINE1,Saline Can,,-16,3.5000,"2#1736903#Inventory Movement ID: 8022845
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1364 (SALINE1)
User name: Noel Alejandro",023 NY Flatiron,2026-03-03 19:36:28,8022845
4702,FC021GCL_6,Bezel Clicker 6mm Front Facing,,-3,1.3200,"2#1181621#Inventory Movement ID: 8022841
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4702 (FC021GCL_6)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:36:07,8022841
2540,PS157KCL,14k Crown Clear,,-1,31.5000,SO#1935386,002 NY Hudson Yards,2026-03-03 19:34:58,8022838
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935386,002 NY Hudson Yards,2026-03-03 19:34:58,8022840
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935386,002 NY Hudson Yards,2026-03-03 19:34:58,8022839
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935385,021 IL Gold Coast,2026-03-03 19:34:55,8022837
2188,PS081SAB,Ti CZ Aurora Borealis 2.5mm,"Silver, Silver/Aurora Boreale",-2,0.6900,SO#1935385,021 IL Gold Coast,2026-03-03 19:34:55,8022836
4661,HP096G,Two Tone Chunky Hoop,,-2,3.9500,"0#Inventory Movement ID: 8022829
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4661 (HP096G)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:33:55,8022829
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935381,014 WA Capitol Hill,2026-03-03 19:30:33,8022825
2502,PS123SCL,Ti Trinity CZ,Silver/Clear,-1,2.5800,SO#1935381,014 WA Capitol Hill,2026-03-03 19:30:33,8022824
1502,HP019S,Small Chunky Hoop,"Silver, Silver",-1,1.9400,"2#1344437#Inventory Movement ID: 8022823
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1502 (HP019S)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:30:20,8022823
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935380,008 TX Domain Northside,2026-03-03 19:26:29,8022822
4416,PS177SCL,Ti Crown Clear,,-1,3.9000,SO#1935380,008 TX Domain Northside,2026-03-03 19:26:29,8022821
1478,HP005S,Medium Slim Hoop,"Silver, Silver",-2,2.0900,"2#1344437#Inventory Movement ID: 8022812
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1478 (HP005S)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:25:34,8022812
5467,PS210KCL,14K Curved CZ Pear,,-1,19.6100,SO#1935394,022 MA Seaport,2026-03-03 19:25:12,8022811
4684,FC019GCL_8,Floating Bezel Clicker 8mm,,-1,1.4300,SO#1935376,023 NY Flatiron,2026-03-03 19:24:28,8022798
1833,PS024KCL,14K Cluster,"14K Gold, Gold/Clear",-1,22.4000,SO#1935375,022 MA Seaport,2026-03-03 19:24:24,8022796
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935375,022 MA Seaport,2026-03-03 19:24:24,8022797
4309,HU113G,Micro Knot Huggie,,-1,2.3000,SO#1935370,023 NY Flatiron,2026-03-03 19:24:22,8022795
3793,HU096GS,Two-Tone Chunky Huggie,"Gold, Gold/Silver",-2,3.3000,SO#1935370,023 NY Flatiron,2026-03-03 19:24:22,8022794
5055,FB126SCL,Pave X Flatback Stud,Silver/Clear,-2,2.1300,SO#1935368,028 CA UTC San Diego,2026-03-03 19:24:19,8022793
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935364,025 GA Ponce,2026-03-03 19:23:00,8022781
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935364,025 GA Ponce,2026-03-03 19:23:00,8022783
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1935364,025 GA Ponce,2026-03-03 19:23:00,8022782
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935363,015 SC King Street,2026-03-03 19:22:58,8022780
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1935363,015 SC King Street,2026-03-03 19:22:58,8022779
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935362,025 GA Ponce,2026-03-03 19:19:39,8022764
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935362,025 GA Ponce,2026-03-03 19:19:39,8022766
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1935362,025 GA Ponce,2026-03-03 19:19:39,8022765
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1935361,017 WI State Street,2026-03-03 19:18:52,8022761
4416,PS177SCL,Ti Crown Clear,,-1,3.8500,SO#1935361,017 WI State Street,2026-03-03 19:18:52,8022760
5537,FC031G_6,6mm Chunky Clicker,,-1,5.2700,SO#1935360,035 FL Hyde Park Village,2026-03-03 19:18:50,8022759
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935359,023 NY Flatiron,2026-03-03 19:18:48,8022758
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1935359,023 NY Flatiron,2026-03-03 19:18:48,8022757
1477,HP005G,Medium Slim Hoop,"Gold, Gold",-1,2.5200,"2#1344437#Inventory Movement ID: 8022755
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1477 (HP005G)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:18:22,8022755
4070,FC007ST,8mm Clicker- PVD Plated,,-4,0.7600,SO#1935357,001 NY Nolita,2026-03-03 19:17:50,8022753
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935355,011 MA The Street Chestnut Hill,2026-03-03 19:17:45,8022751
1815,PS006S,Ti Ball,"Silver, Silver",-2,0.7300,SO#1935355,011 MA The Street Chestnut Hill,2026-03-03 19:17:45,8022752
1476,HP004S,Small Slim Hoop,"Silver, Silver",-2,2.0000,"2#1707321#Inventory Movement ID: 8022750
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1476 (HP004S)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:17:11,8022750
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935354,029 MA Harvard Square,2026-03-03 19:16:37,8022749
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1935352,009 FL Wynwood,2026-03-03 19:16:33,8022748
1475,HP004G,Small Slim Hoop,"Gold, Gold",-2,2.0000,"2#1674061#Inventory Movement ID: 8022747
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1475 (HP004G)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:16:03,8022747
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935379,039 VA Tysons Corner,2026-03-03 19:14:44,8022742
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935379,039 VA Tysons Corner,2026-03-03 19:14:44,8022743
2502,PS123SCL,Ti Trinity CZ,Silver/Clear,-2,2.5800,SO#1935379,039 VA Tysons Corner,2026-03-03 19:14:44,8022744
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935350,033 CA Fashion Island,2026-03-03 19:14:42,8022741
5344,FB133GPI,Enamel Flower Flatback Stud,,-2,1.2800,"2#1443206#Inventory Movement ID: 8022740
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5344 (FB133GPI)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:14:19,8022740
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935349,010 MA Back Bay,2026-03-03 19:13:43,8022739
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935349,010 MA Back Bay,2026-03-03 19:13:43,8022738
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1935349,010 MA Back Bay,2026-03-03 19:13:43,8022737
4405,PS175KPL,14K Dangle Pearl,,-1,23.2900,SO#1935348,039 VA Tysons Corner,2026-03-03 19:13:41,8022735
2537,PS154KCL,14K Twinkle,,-1,13.0300,SO#1935348,039 VA Tysons Corner,2026-03-03 19:13:41,8022734
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935348,039 VA Tysons Corner,2026-03-03 19:13:41,8022736
4404,PS175KGR,14k Dangle Green,,-1,17.5200,SO#1935347,002 NY Hudson Yards,2026-03-03 19:12:34,8022733
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1935346,022 MA Seaport,2026-03-03 19:12:33,8022732
5536,PS216G,Anodized Pyramid,,-1,1.7600,SO#1935345,018 LA Magazine Street,2026-03-03 19:12:29,8022731
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935345,018 LA Magazine Street,2026-03-03 19:12:29,8022730
4726,FB115GS,Two Tone Bow Flatback Stud,,2,2.1700,"Inventory Movement ID: 8022729
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4726 (FB115GS)
User name: Kendall Carnahan",023 NY Flatiron,2026-03-03 19:12:27,8022729
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1935378,002 NY Hudson Yards,2026-03-03 19:10:16,8022722
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935344,024 NY Rockefeller Center,2026-03-03 19:10:13,8022721
2473,PS081SGR,Ti CZ Green 2.5mm,Silver/Green,-2,0.8000,SO#1935344,024 NY Rockefeller Center,2026-03-03 19:10:13,8022719
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1935343,038 CA Valley Fair,2026-03-03 19:10:11,8022717
1527,HU005GCL,Mini Pave Huggie,"Gold, Gold/Clear",-2,1.9500,SO#1935343,038 CA Valley Fair,2026-03-03 19:10:11,8022718
5062,HU132GCL,Twinkle CZ Huggie,Gold/Clear,-2,2.9000,SO#1935342,028 CA UTC San Diego,2026-03-03 19:08:10,8022698
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935341,006 CA Century City,2026-03-03 19:08:08,8022697
2188,PS081SAB,Ti CZ Aurora Borealis 2.5mm,"Silver, Silver/Aurora Boreale",-1,0.6900,SO#1935341,006 CA Century City,2026-03-03 19:08:08,8022696
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1935339,021 IL Gold Coast,2026-03-03 19:05:40,8022685
5694,FC034GCL_5,5mm Stacked CZ Clicker,,-2,2.1000,SO#1935338,028 CA UTC San Diego,2026-03-03 19:05:37,8022683
4771,HU126GCL,Mini Pave Pear Huggie,,-2,3.3000,SO#1935338,028 CA UTC San Diego,2026-03-03 19:05:37,8022684
2517,PS137KCL,14K CZ Clear 2.5mm,Gold/Clear,-1,11.5300,SO#1935337,002 NY Hudson Yards,2026-03-03 19:05:35,8022681
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935337,002 NY Hudson Yards,2026-03-03 19:05:35,8022682
2339,PS098G,14K Lightning,,-1,12.7400,SO#1935336,002 NY Hudson Yards,2026-03-03 19:05:32,8022680
5237,Labret6,Labret- 6mm,,-3,0.2800,SO#1935334,035 FL Hyde Park Village,2026-03-03 19:04:37,8022670
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935334,035 FL Hyde Park Village,2026-03-03 19:04:37,8022671
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1935334,035 FL Hyde Park Village,2026-03-03 19:04:37,8022668
1850,PS037S,Ti Heart,"Silver, Silver",-2,1.2100,SO#1935334,035 FL Hyde Park Village,2026-03-03 19:04:37,8022669
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-1,1.6800,SO#1935333,023 NY Flatiron,2026-03-03 19:04:32,8022667
3862,FL001GT_6,"6mm PVD Plated Labret, 4mm Disc.","Gold, Gold",-1,0.3500,SO#1935358,017 WI State Street,2026-03-03 19:04:31,8022666
